"","lat","long"
"121126",38.8,115.3
"121190",7,80.8
"121199",1.5,1.4
"121274",37.9,102.6
"121301",42.4,124
"121349",32.4,120.4
"121358",32.8,120.3
"121458",31.6,107.4
"121518",34.5,108
"121593",25.3,119.7
"121684",30.8,105.7
"121686",43.5,125.3
"121704",22.6,109.7
"121717",35,112
"121912",31.1,106.6
"121951",38.4,114.7
"122093",29.8,114.9
"122165",25.5,111.2
"122270",36.2,119.6
"122376",0.7,1.2
"122510",42,124.4
"122512",37.8,112
"122613",43,129.8
"122649",31,121
"122684",25.1,114.3
"122749",46.7,125
"122821",33.2,119.4
"123030",37.4,115.4
"123183",23.4,117
"123244",32.6,108.9
"123254",34.2,117
"123308",29.6,120.9
"123347",30.5,113.8
"123376",35.7,113.9
"123397",44.6,129.7
"123459",44.7,126.3
"123513",34.5,109.7
"123536",27.5,119.5
"123672",43.7,126.5
"123675",27.7,105.2
"123779",35.4,118.7
"123791",28.2,117
"123857",43.2,118.3
"124011",14.8,100.6
"124136",47.2,125.9
"124197",36.3,113.8
"124223",28.6,108.5
"124225",36.6,120.1
"124242",39.3,115.5
"124295",28.9,113
"124514",30.5,118.2
"124520",27.4,112
"124711",31.7,120.9
"124750",26.2,118.8
"124894",23.2,111.4
"124905",36.3,113
"124996",0.9,1.4
"125014",26.8,116.8
"125081",31.6,109.2
"125160",34.1,112.1
"125212",30.2,116.9
"125224",24.2,108.5
"125273",38,116
"125279",37.5,120.4
"125397",40.4,116.9
"125586",35.1,116.7
"125605",40.8,107.5
"125689",24.5,114.1
"125793",26.2,119.8
"125797",29.1,111.6
"125962",27.5,109.8
"126250",28.9,117.3
"126381",31.8,112.4
"126430",23,116.5
"126502",35.2,118.5
"126509",26.8,104.6
"126521",31.4,106.3
"126717",27.7,100.8
"126838",38.9,117.6
"126842",36.2,111.8
"126843",38.1,113.6
"126991",0.4,0.1
"127068",26.1,119.1
"127134",26.3,112.6
"127163",23.1,110.4
"127181",30.6,119.5
"127353",30.6,119.7
"127449",29.7,112.2
"127489",36.3,119.4
"127533",33.9,113.5
"127547",34.8,119.2
"127752",30.2,120.9
"127812",25.8,100.6
"127879",39.8,117.4
"127896",42.8,129.4
"127908",26.2,109.8
"127937",25.7,104
"127941",23.5,115.1
"127954",29.9,120.4
"128104",28.3,114.8
"128195",38.2,117
"128219",42.1,116.3
"128371",46.9,125.3
"128379",22.1,114
"128476",33.3,120.7
"128568",22.1,109.2
"128674",23.2,109.1
"128689",29.5,111.4
"128774",41.8,125.9
"128793",37.5,116.9
"128806",46.5,121
"128845",29.6,91
"128891",32.2,114.1
"128972",32.5,115.3
"129017",30,114.3
"129028",39.8,111.4
"129051",1.1,1.2
"129099",22.7,111.5
"129306",42.9,120.4
"129339",35.5,110.8
"129398",35.3,119
"129417",27.7,117.7
"129463",26.6,112.2
"129480",26,117.9
"129507",26,120
"129585",25.1,110.9
"129660",43.9,124.8
"129677",43.9,127.1
"129769",46.7,127.2
"129793",43.8,126.7
"129807",29.2,119.7
"129874",37,117.6
"129955",23.5,112.9
"130079",25.2,102.6
"130137",-20.3,57.4
"130236",26.6,116.7
"130248",34.8,111.3
"130275",42.5,128.9
"130352",24.2,112.1
"130363",35,111.2
"130427",30.9,111.4
"130435",32.8,118
"130496",29.8,121.3
"130514",29.7,107.6
"130546",36.7,118.7
"130565",32.1,117.1
"130595",38.7,121.1
"130596",29.9,103
"130598",36.5,115.4
"130684",23.7,113.4
"130723",28.4,114
"130741",29.5,120.7
"130814",46,128.7
"130841",32.3,120.1
"130920",32.2,112.2
"130938",0.3,0.2
"131004",34.4,116.3
"131013",33.8,117.7
"131026",35,113
"131253",23.7,113.2
"131289",26.3,106.6
"131369",22,113.3
"131420",21.9,113.7
"131494",27.9,112
"131579",23.9,117.3
"131612",42.5,124
"131624",29.7,91.2
"131696",24.2,111.7
"131721",35.3,110.9
"131736",39.8,118.7
"131820",36.8,120.2
"131921",22.3,110.4
"131977",36.8,112.7
"132014",33.7,117.9
"132096",35.7,116.3
"132148",31.3,119.4
"132215",30.8,120
"132229",28.1,112.2
"132345",41.2,123.4
"132349",29.6,105
"132392",43,-81.2
"132466",22.4,109.2
"132480",39.5,118
"132586",28.6,121.1
"132597",30,106.5
"132659",29.6,91.1
"132661",38,118.9
"132696",34.2,118.7
"132786",21.8,112.1
"132914",28.4,104.9
"132945",30.7,118.3
"132982",27.8,120.5
"133027",21.2,101.7
"133037",31.3,117
"133103",26.3,115.2
"133149",30.3,115.6
"133212",23.9,112.9
"133224",33.4,115
"133234",29.5,104.8
"133236",31.8,112.2
"133292",29.8,120.4
"133460",49.5,117.5
"133552",21,110.5
"133565",45.6,126.2
"133584",23.6,114.1
"133676",42.1,123.8
"133724",36.1,115.8
"133851",29.7,120.3
"134102",21.2,106.1
"134157",29.8,118.1
"134203",39.4,121.4
"134208",28.9,118.7
"134216",27.9,117.2
"134291",40.9,107.2
"134298",30.3,106.6
"134474",37.1,116.5
"134518",36.5,119.3
"134535",39.3,118.9
"134577",28.5,118.2
"134583",40.1,118.7
"134615",27.2,118.1
"134718",36,115.1
"134759",32.3,119.2
"134849",25.6,115.1
"134900",37.1,114.6
"134908",29.7,102.8
"134934",35.1,117
"134964",35.1,116.2
"135042",27.2,100
"135058",33.6,120.2
"135097",34.8,105.3
"135133",26.4,117.3
"135152",36.8,115
"135316",34.7,114.4
"135325",31,120.5
"135345",31.9,119.1
"135424",26.6,111.9
"135442",22.4,108.9
"135453",29.7,109.1
"135511",32.9,120.2
"135747",27.9,114.3
"135809",23.7,109.2
"135886",35.7,105.6
"135963",3.1,101.6
"136051",33.2,107.2
"136091",22.3,109
"136153",35,106
"136257",38.4,109.8
"136303",23.2,99.3
"136398",26.4,116
"136431",31.4,120
"136463",22.9,106.8
"136542",32.6,115.1
"136633",39.6,113.3
"136743",35.2,114.2
"136773",32.5,112.7
"136775",29.2,119.8
"136793",0,0.4
"136950",47.8,126.8
"137025",36.4,115.7
"137071",34.2,116.7
"137078",33.5,117
"137092",33,112.4
"137236",37.8,114.5
"137275",30.4,112
"137432",36.5,102.4
"137485",34.6,117.9
"137667",44.1,125.8
"137753",37.8,121.4
"138048",38.3,114.4
"138148",47.8,125.8
"138255",36.2,120.2
"138286",36,111.8
"138287",24.8,115
"138354",24.6,116.4
"138404",37.5,117.6
"138484",30.2,114.8
"138491",47.6,128.4
"138602",29,112.8
"138710",30.4,114.7
"138940",46,126.9
"138979",28.3,117.2
"139086",27.5,89.6
"139108",30.3,113.5
"139144",23,114.6
"139165",41.4,118.1
"139195",34.8,119
"139246",28.5,120.7
"139256",36,116.1
"139258",35.2,114.3
"139262",37.1,116.1
"139334",31.9,117
"139373",33.7,113.9
"139378",36.5,116.3
"139463",36,115.7
"139537",29.8,122.1
"139627",36.1,115.7
"139727",46.1,130
"139756",34.9,116.8
"140149",34.5,108.5
"140258",29.6,109.1
"140302",30.1,121.6
"140325",39.8,98.2
"140381",30.2,114
"140471",30.8,107.3
"140477",30.6,115
"140503",37.4,121.8
"140609",29.8,120.8
"140631",26.1,103.2
"140696",35.7,110.7
"140697",26,113.2
"140707",27.6,111.5
"140771",36.5,114.9
"140776",38.9,112.7
"140818",25.3,101.1
"140906",0.9,1
"140923",33.9,113.4
"141031",31.9,119.5
"141047",34.2,108.5
"141067",36.7,109.4
"141103",23.2,114.2
"141127",30.6,118.9
"141275",31.8,39
"141337",0.2,0.1
"141489",29.8,115.5
"141721",29.5,122.1
"141728",21.9,108.7
"141737",42.9,93.4
"141743",38.1,116.4
"141776",26.2,111.2
"141777",30.6,116.5
"141804",31.1,107.8
"141978",35.1,113.9
"142091",31,118.2
"142197",37.4,114.8
"142315",27.8,106.9
"142349",30.8,121.7
"142382",1.3,0.7
"142443",36.5,111.8
"142590",29.3,115.8
"142607",32.6,115.5
"142778",29.6,114.5
"142911",29.7,106.3
"142966",28.6,113.8
"142989",30.5,115.1
"143053",32.1,115
"143057",30.3,112.1
"143255",31.2,114.4
"143312",24.4,103.4
"143454",35.2,117.7
"143580",30.8,104.4
"143619",39.1,106
"143911",28.8,119.5
"143921",34.5,119.8
"144073",35.7,105.9
"144088",31.9,112.3
"144388",28.1,112
"144678",27.8,113.8
"145218",27.9,112.8
"145260",35.9,114.4
"145301",44,125.4
"145351",36.6,117.2
"145438",28.5,115.6
"145543",36.3,116.8
"145653",33.8,112.3
"145744",35.2,110.9
"145750",35,113.8
"145759",35.2,107.7
"145799",40.7,81.8
"145804",22.5,113.7
"145835",32.9,112.5
"145914",44.7,129.7
"145919",24,109.9
"146015",33.9,115.7
"146129",36.4,107.9
"146172",31,117.3
"146249",34.8,113.1
"146375",46.6,131.7
"146392",25.5,114.5
"146394",39.4,115.8
"146508",36.8,120.4
"146545",36.9,115.5
"146621",37.7,120.4
"146728",37.9,114.6
"146823",30.1,119.8
"146887",25.2,114.9
"146893",34.5,110
"147035",28.5,116
"147085",47.7,125.7
"147118",24.9,117.2
"147175",22.2,114
"147206",34.4,114
"147238",36.4,103.6
"147268",0.7,1.1
"147356",39.7,113.1
"147386",39.5,106.6
"147447",36.3,118.8
"147509",34.5,107.5
"147660",31.7,117.4
"147720",35.5,117.7
"147970",43.1,124.3
"148079",30.3,104.6
"148175",37.6,115.8
"148189",31.2,113.3
"148191",37.4,117.8
"148214",21.8,109.6
"148216",23.4,111
"148243",44.5,125.7
"148263",28.4,116.9
"148366",26.7,104.3
"148370",41.2,121.3
"148380",24.9,118.8
"148415",21.7,109.6
"148498",46.6,125.5
"148502",34.3,116.8
"148528",36.2,116.5
"148631",25.2,118.6
"148651",25.1,103
"148669",28.6,118
"148684",38.6,114.6
"148888",28.7,105
"149069",33.7,119.8
"149079",27.4,112.6
"149126",43.2,76.9
"149430",32.5,108.5
"149483",25.4,111.5
"149486",41.1,123.4
"149571",37.1,112.2
"149671",22.6,115.9
"149810",25.2,110
"149944",24.7,116.8
"150017",34.5,106.2
"150089",41.5,108.5
"150292",23.6,114
"150453",26.7,101.8
"150555",23.7,117.4
"150560",26.2,105.5
"150601",27.5,109.9
"150635",33.5,112.4
"150773",31,114.5
"150797",36,119.3
"150884",32.2,118.6
"150971",31.9,116.5
"150982",27.5,112.1
"151048",38,117.9
"151102",38.2,106.5
"151116",36.6,115.3
"151191",1.1,1.5
"151481",-0.5,-0.2
"151531",32.4,120.9
"151776",23.5,113
"151815",31.8,120.2
"151970",32.1,119.5
"151973",39,106.5
"151986",21.7,109.7
"152020",40.2,122.7
"152051",28.9,107.6
"152071",31.2,112.2
"152127",38.1,116.5
"152130",30.8,113.9
"152183",35.1,108.6
"152235",33.7,113
"152317",41.1,118.2
"152324",41,121.2
"152505",34.5,105.9
"152522",35.1,117.3
"152565",39,116.1
"152643",42.6,126.3
"152660",38,118.8
"152689",37.1,115.2
"152723",30,120.2
"152824",-0.2,0.3
"152925",29.6,106.8
"152958",23.1,101.1
"153008",37.2,121
"153092",27.6,109.8
"153253",39,115.4
"153270",22.9,114.3
"153340",43.3,127.3
"153365",27.7,108.2
"153387",30.7,113.1
"153389",30.2,114.4
"153572",34.6,112.3
"153610",40.1,117.3
"153665",34.9,115.2
"153699",30.7,120.4
"153792",32.8,117.7
"153798",36.2,115
"153809",27.5,109.6
"153822",29,110.2
"153854",38.4,106.4
"153898",32,108
"154090",31.5,119.8
"154162",30.5,120.6
"154177",28.8,104.7
"154215",41.7,120.6
"154228",27.8,108.3
"154432",29.7,119
"154439",35,115
"154499",29.9,120.6
"154552",31,112.6
"154586",40.1,117.9
"154611",23.2,108.4
"154640",-8.8,115.2
"154648",39.4,106.9
"154657",39.6,116.9
"154664",33.6,118.5
"154697",33.8,113
"154857",38.6,117.4
"154948",33.4,116.7
"154997",34.2,112.1
"155021",35.1,116.6
"155116",21.4,110.3
"155195",24,115.1
"155258",32.2,119.6
"155419",29.2,115.1
"155478",29.6,120.3
"155824",32.2,121.1
"155843",30.8,104.3
"155883",43.7,128.1
"155965",34.4,117.4
"155992",32.5,105.8
"156076",29.2,119.3
"156081",23.4,113
"156305",31.4,116.4
"156317",30.7,103.6
"156507",34.2,117.6
"156533",41.9,123
"156753",29.4,115.2
"156761",47.6,128.6
"156907",26.2,103.1
"157036",35.3,107
"157117",40.7,122.7
"157202",39.5,117.5
"157203",33.4,119.2
"157208",29.4,112
"157358",37.2,112.1
"157411",30.7,122.5
"157581",40.4,113.7
"157591",44.1,87.5
"157598",24.5,117.8
"157697",31.6,118.6
"157720",32.3,120.5
"157729",27.7,110.2
"157996",35.7,111.4
"158024",30.5,121
"158072",25.4,117.4
"158088",36.1,115.4
"158199",38.8,117.2
"158266",42.3,87.2
"158279",24.4,115.1
"158300",31.1,105.6
"158385",26.6,116
"158432",33.5,120.6
"158454",41.1,122.4
"158516",34.4,119.5
"158523",31.5,108.5
"158569",35.8,117.7
"158594",23.4,101.7
"158655",36.7,111.7
"158696",24.2,109.3
"158803",29.7,107.3
"158820",29.3,118.3
"158920",36.2,111.5
"158971",37.4,114.5
"159016",34.4,112.9
"159036",23.1,114.7
"159039",38.2,114.8
"159055",29.5,113.1
"159199",40.1,94.7
"159218",36.7,101.7
"159427",36.9,119.9
"159494",34.1,113.9
"159623",36,118.2
"159680",21.6,108.3
"159904",31.9,118.1
"160079",38.5,115.1
"160151",30.1,106.8
"160159",34.5,110.2
"160302",35.6,113.3
"160319",28.4,113.4
"160461",30.3,109.1
"160488",44.9,82
"160500",23.6,111.8
"160523",29.8,114
"160532",39.4,118
"160584",-0.1,0.2
"160626",30.8,109.9
"160955",36.3,120.8
"160961",42.9,89.8
"161146",35.7,115.1
"161195",25.1,110.5
"161199",25.7,104.3
"161217",29.9,114
"161224",32,106
"161585",42.7,125.5
"161666",28.6,113.3
"161696",30.9,103.9
"161843",40.4,115.8
"161925",0.2,-0.3
"162022",37.6,120.3
"162040",29,120.4
"162136",26.8,114.7
"162228",21.9,110.8
"162309",27,115.7
"162352",27.6,107
"162499",37.5,126.5
"162562",28.1,105.4
"162696",40.7,112.8
"163367",27.4,120.1
"163437",1,0.9
"163531",34,115
"163543",39.9,116
"163574",32.1,107.4
"163587",25.6,112.3
"163635",30.8,108.6
"163973",32.3,105.6
"164013",40.8,120.6
"164018",35,112.1
"164071",24.8,116.8
"164092",39.5,122
"164224",24.1,114.2
"164704",32.3,117.2
"164770",42.3,123.3
"164782",37.4,115.5
"164813",29.7,120.8
"164838",34.4,109.1
"164876",35.5,119.6
"164969",31.8,116.6
"165058",32.8,120.5
"165067",36.5,105.7
"165071",35.3,117
"165230",35.1,129.1
"165268",29.2,118.4
"165350",34.1,116
"165377",31.8,121.6
"165390",41.3,122
"165672",14.8,100.7
"165705",24.3,115.6
"165836",37.1,114.4
"165879",30.7,104.7
"165900",36.4,120.6
"166013",27.1,119.9
"166020",31.6,119
"166164",30.8,114.1
"166332",29.9,116.2
"166415",31.6,121.2
"166447",32.1,119.8
"166504",27.8,99.8
"166613",31.1,115.7
"166639",34.9,116
"166665",29.1,115.7
"166846",29.8,107.6
"166984",30.5,119.9
"167086",40,119.5
"167173",39.8,117.1
"167299",34.8,108.6
"167392",29.9,115.7
"167396",30.8,106.3
"167609",46.7,131.6
"167652",30.5,117.3
"167780",30.3,120.8
"168060",45.1,127.8
"168338",36.2,112.4
"168392",32,105
"168401",28.7,118.7
"168465",22.1,100.8
"168499",37.3,126.9
"168651",40.5,115.9
"168683",25.2,102.7
"168698",35.7,119.1
"168802",43.5,126.3
"168855",39.4,115.5
"168895",28.4,104.7
"169026",31.1,122
"169139",44.9,128.6
"169173",31.3,113.3
"169252",0.3,-0.1
"169473",32.4,119.7
"169485",23.6,112.4
"169650",22.3,114.3
"169790",38.3,111.7
"170041",39,111.1
"170228",22.4,91.8
"170311",26.9,107.5
"170378",22.2,113.2
"170451",38.2,106.3
"170494",23.9,117.6
"170513",29.8,103.6
"170795",21.8,111.7
"170808",42.2,118.9
"170846",34.9,117
"170856",37.3,111.8
"170886",43.8,127.9
"171013",27.6,112.4
"171259",31.1,107.3
"171322",32.3,106.8
"171462",31.3,120.1
"171606",34.5,105.1
"171649",39.9,96.3
"171748",31.2,117.5
"171752",43.6,121.3
"171829",30.3,113.7
"171899",36.4,116.1
"172047",36.2,116.3
"172265",31.8,110.6
"172367",28.8,111.9
"172437",27.3,120.1
"172480",31.6,118.7
"172554",42.2,86.5
"172740",24.5,110.3
"172773",22.1,113.6
"172796",35,114.4
"172877",36.9,111.9
"172896",32.1,104.1
"173025",32.5,115.4
"173080",29.1,121.6
"173172",23.2,112.7
"173195",42,123.4
"173196",27.6,109.9
"173275",36.8,114.3
"173289",30.1,104.3
"173332",34.2,112.2
"173338",31,119.8
"173344",31,119.4
"173345",30.6,120.8
"173363",36.6,115.7
"173373",29.4,115.9
"173374",31.5,117.8
"173377",37.2,111.9
"173398",31.1,109.5
"173602",30.2,113.7
"173660",33.8,113.6
"173696",32.8,113.1
"173725",27.8,112.7
"173905",25.3,103.2
"173967",30.8,107.2
"174171",43.9,89
"174202",32.7,120.5
"174244",23.4,112.6
"174396",30.4,115.7
"174404",25,101.6
"174493",33.7,114
"174509",37.3,120.2
"174602",29,111.3
"174665",39.8,106.8
"174685",40.3,122.2
"175032",36.3,120.9
"175103",35.3,119.1
"175157",32.5,119.4
"175265",31,119
"175501",29,114.1
"175517",25.3,99.2
"175553",33.7,116.9
"175609",40.5,110.5
"175709",29.9,120.3
"175869",25.6,112.4
"175909",34.6,111.8
"175923",43,126.8
"175967",39.7,109.9
"175997",47.9,125.8
"176016",38,120.7
"176074",31.6,113
"176084",28.3,115.1
"176136",34.3,118
"176137",40.5,115.8
"176233",21.4,110.6
"176315",35.2,111.1
"176381",27.7,121.1
"176444",31,113.7
"176553",30.4,104.1
"176597",39.4,118.9
"176606",32.5,119.5
"176615",34.4,116.7
"176685",0.6,0.7
"176807",27,110.6
"176847",26.9,112.8
"176880",25.5,119.7
"176915",33.6,113.9
"176996",31.5,113.6
"177022",46.1,126.8
"177155",7.7,99.1
"177185",38.7,115.2
"177188",31.9,111.2
"177510",0.9,0.9
"177571",23.6,113
"177768",33.7,114.9
"177774",38.8,115.2
"177998",22.1,106.8
"178018",25,112.4
"178059",29.4,121.5
"178195",36.4,114.1
"178210",30.2,102.2
"178304",27.8,112.3
"178423",33.2,111.2
"178424",32.3,114.8
"178605",25.4,102.3
"178606",30.7,111.4
"178679",30.8,120.1
"178689",41.7,125
"178715",45.5,126.6
"178740",20.1,110.6
"179194",30.2,116.6
"179315",35.9,111.5
"179447",37.3,111.9
"179519",31.7,121.5
"179534",30.8,114.3
"179545",29.3,107.8
"179558",29.1,117.7
"179617",24.7,117.6
"179673",25.3,118.5
"179694",34.8,116.8
"179700",37.9,115.1
"179854",33.6,118.7
"179974",29.1,106.2
"180179",25,108.2
"180263",35.5,105.6
"180287",28.9,121
"180339",43.6,125.3
"180445",33.6,113.3
"180665",27.9,106.4
"180678",23.3,113
"180706",37,119.2
"180753",35,116.5
"180856",37.6,105.9
"180951",41.2,82.8
"181030",32.2,117.1
"181086",40.6,110.1
"181127",39.7,116.8
"181258",33.9,113.6
"181296",26.8,120
"181439",38.6,117.6
"181450",38,121.2
"181454",26.3,117.2
"181606",29.9,107.8
"181807",42.2,123.8
"181811",38.2,112.9
"181865",33.5,107
"182107",49.5,117.8
"182108",34.1,109.2
"182184",28.8,113
"182201",26.6,111.2
"182255",31,114.2
"182322",44.4,121.3
"182453",29.1,120.1
"182480",21.5,111.1
"182532",45.7,132
"182553",29.1,121.2
"182615",33.8,119
"182650",29.8,104.7
"182651",37.4,97.4
"182688",39.9,118.8
"182779",33.9,119.6
"182827",38.4,114.6
"182842",25.9,119.7
"182901",34.3,107.2
"182923",46.7,124.9
"183368",39.5,122.3
"183475",34,109.2
"183488",26.6,111.5
"183529",33.3,118.8
"183563",35.4,118.6
"183624",34.5,108.6
"183940",28.5,112
"184188",25.5,115.8
"184220",36.6,116.1
"184261",32.1,118.4
"184351",34.2,119
"184554",39.2,121.6
"184628",31.3,119.8
"184747",21.4,101.4
"184774",39.3,117.5
"184780",40.2,117.1
"184782",39.5,110.1
"184911",44,87.4
"184929",37.7,112.3
"184951",36.5,105.6
"184963",31.2,118.2
"185001",32.8,119.9
"185098",31,116.5
"185477",47.7,88.2
"185508",37.8,118.6
"185605",35.3,115.7
"185665",31,114.6
"185679",42.1,123.3
"185851",13,77.7
"186004",27,112.2
"186127",30.5,104.5
"186304",31.3,104.4
"186497",29.3,112.6
"186563",0.8,0.9
"186618",32.8,117.3
"186646",23.9,116.2
"186689",35.9,116.8
"186712",39.3,110.5
"186726",30.8,121.6
"186743",23.4,116.1
"186752",35.7,117.2
"186769",22.5,108.2
"186785",1.3,103.8
"186842",31.7,121.9
"186857",37.2,104.4
"186935",30.7,112.8
"187087",32.4,119.1
"187192",34.3,112.5
"187215",39.3,118.5
"187250",42.2,122.3
"187269",37.4,111.3
"187300",34.6,115.2
"187396",30.3,103.8
"187447",37.3,113.8
"187465",30.3,113.3
"187626",34.2,119.5
"187633",28.2,116.3
"187684",30.7,114.7
"187854",33.5,111.1
"187925",39.4,112.6
"188063",21.1,110.2
"188131",38,116.8
"188158",40.1,117.2
"188184",-0.3,0.2
"188323",23.1,109.5
"188398",30.6,113.7
"188494",31.2,103.7
"188567",24.8,114
"188802",30.7,105.7
"188969",39.8,115.9
"189003",29.5,108.8
"189222",37.2,114.6
"189708",31.3,118.3
"189931",39,118.5
"189963",35.7,114.1
"190091",30.7,106
"190173",24.4,109.5
"190211",29.7,106.8
"190382",32.3,120.2
"190442",29,47.6
"190631",39.5,117.3
"190641",24.1,117.7
"190898",30.1,111.2
"190922",41.1,111.4
"191238",34,119.7
"191299",28.9,111.8
"191317",34.9,114.5
"191434",31.1,109.1
"191499",32.4,112.3
"191597",38.8,121.6
"191718",39.5,117.4
"191820",33.3,119.8
"192259",40,119.2
"192328",21.7,111.9
"192381",27.6,113.5
"192393",36.8,121.6
"192469",29.9,106
"192659",45.6,130.6
"192865",25.6,100.3
"192909",26.5,110
"192954",39,121.3
"193280",29.4,115.8
"193384",29.5,119.8
"193531",0.6,1.3
"193927",31.6,121
"194106",32.9,110
"194454",23,115.6
"194548",21.7,107.7
"194632",23,112.8
"194774",29.3,119.5
"194783",39,122.7
"194797",35.4,111.4
"195203",33.6,119.3
"195405",27.6,120.3
"195642",29.8,120
"195658",46.9,124.4
"195687",31.7,111.5
"195796",32,112.7
"195824",40.7,110.2
"196114",38.8,116.5
"196178",34.6,110.1
"196205",29.8,113.6
"196288",44.8,89.1
"196350",31.6,113.7
"196723",23.8,109.1
"196762",42.3,123.9
"196791",0.5,-0.2
"196882",34,105.3
"197002",38.1,115.2
"197121",35.9,113.4
"197140",36.9,120.7
"197181",36.7,118.1
"197456",47.7,124.4
"197508",23.7,110.6
"197556",34.4,107.5
"197599",36.9,114.5
"197609",38,112.7
"197775",36.9,114.9
"197824",37.7,115.9
"197843",31.3,105.9
"198008",38.1,118.9
"198183",32.4,114.4
"198325",39.5,118.2
"198362",19.4,110.5
"198423",33.1,116.6
"198451",34,120.2
"198492",1.1,1.1
"198625",24.9,110.5
"198630",30.5,109.7
"198631",31.4,116.8
"198633",34.6,108.6
"198751",26.9,108.9
"198771",27.9,114.9
"198783",37.9,116.4
"198810",31.1,104.9
"199154",34.5,100.2
"199212",35.3,111.1
"199358",32.6,121
"199482",21.9,111.8
"199642",26.6,119.7
"199699",26.6,107.2
"199923",33.4,119.8
"200002",39.1,116.3
"200056",31.1,117.4
"200173",29.4,119.8
"200374",41.9,125.7
"200444",28.1,120.2
"200735",34.2,116
"200860",31,111.6
"201031",30.9,103.3
"201054",43.9,126.8
"201109",25.6,110.2
"201132",36,103.7
"201168",34.6,110.6
"201245",29.4,111.2
"201646",27.3,117
"201658",27.2,112.5
"201679",26.6,107
"201762",30.9,112.2
"201771",23.2,104.1
"201808",37.7,114.1
"201856",24.2,117.4
"201990",38,117
"202077",34.4,115
"202079",26.6,105
"202100",29.1,107
"202113",29.8,119.9
"202139",40,112.4
"202190",29.4,105.3
"202222",42.3,121.5
"202282",34.8,115.7
"202335",39.9,117.3
"202339",32.4,116.3
"202342",39.4,118.3
"202680",37.5,112.6
"202718",38.3,115.5
"202882",24.4,111.2
"202892",29.2,115.4
"202992",33.4,112.7
"203013",31.3,107.3
"203023",39.4,116.5
"203083",31.5,117
"203146",30.1,106.7
"203188",34.5,112.5
"203212",44.7,120.4
"203299",22.5,114.3
"203327",38.4,114
"203340",44.3,85.6
"203366",42,126.4
"203376",32.2,114.2
"203391",34.6,109.7
"203475",30.3,114.9
"203477",23.9,112.8
"203661",27.8,104.6
"203665",25.4,103.6
"203777",30.1,103.1
"203897",40.8,120.5
"203908",31,105
"204334",40.2,118.1
"204430",32.4,118.3
"204527",32.9,120
"204573",26.9,112.4
"204593",29.4,119.7
"204624",33.9,119.4
"204661",42.1,119.2
"204703",29.6,120.7
"204709",29.2,116.4
"204713",23.6,113.8
"204741",19.3,110.1
"205043",32,107.1
"205072",30.8,120.4
"205151",40.9,122.6
"205218",21.7,108.7
"205483",38,112.3
"205592",32.9,116.2
"205605",33.1,111.2
"205760",41.2,123.8
"205853",42.9,126
"205880",39.2,121.7
"205926",27.2,107.3
"206099",39.8,119.4
"206659",34.6,112.8
"206714",35,119.4
"206781",31,114.7
"206907",44.1,87.3
"206968",25.1,111.1
"207228",32.2,115.6
"207288",39.5,117.2
"207308",30.1,106.1
"207315",28.3,116.2
"207350",30.3,104
"207356",30.7,104.6
"207359",36.7,120.8
"207451",27.4,120.2
"207452",30.3,113.9
"207564",36.5,103.7
"207582",35.7,113.1
"207590",18.8,110.4
"207776",33.5,110.9
"207805",35.8,119.6
"207811",33.2,118.2
"207820",37.2,120.8
"207886",24.6,117.5
"207902",25.9,106.1
"207933",29.5,121.5
"208030",36.5,114.2
"208044",22,110.6
"208071",26.2,119.1
"208085",37.4,105.6
"208190",34.2,113.5
"208277",35.5,113
"208494",36.8,112.4
"208536",34.7,104.9
"208563",30,114
"208621",23,109.8
"208654",28.6,109.9
"208727",35.2,110.1
"208748",32.7,117.3
"208839",34.2,117.5
"208930",23.7,117.3
"209026",35.2,115
"209299",29.4,120.4
"209360",30.9,108.3
"209544",1.1,0.8
"209569",31,107.6
"209634",24.9,118.1
"209723",29.2,110.4
"209771",39.2,111.2
"209945",24.5,109.3
"209997",1.4,1.5
"210122",35.7,113.6
"210148",7.9,98.3
"210175",25.7,111.4
"210186",36.2,103.4
"210201",30.4,122.6
"210275",26.5,111.1
"210336",33.3,120.4
"210445",34.5,119.7
"210517",34.7,109
"210626",36.3,117.2
"210641",30.3,106.5
"211146",34.9,117.4
"211527",34,115.2
"211569",27.4,102.2
"211667",34.7,109.4
"211689",0.5,1.2
"211946",31.8,120.7
"212150",31.3,114.5
"212337",27.3,115.4
"212440",31.4,109.5
"212623",1.4,1.1
"212844",25.4,114.5
"212960",45.6,127.1
"213106",40.1,119.6
"213108",22.1,110.7
"213109",32,114.4
"213317",35,112.9
"213838",26.7,117.5
"213869",24.6,116.8
"213993",34.6,106
"214087",43,124.5
"214170",29.9,117.9
"214200",29.2,106.3
"214234",21.8,110.3
"214271",36.4,116.9
"214279",45.8,130.7
"214394",25,55.2
"214555",33.3,119.1
"214695",33.1,116.9
"214711",26.1,117.8
"214914",36.8,114
"215029",22.8,108.8
"215141",28.9,112.1
"215221",1.5,0.6
"215227",34.7,105.3
"215399",38.7,110.2
"215459",43.2,117.3
"215505",29.9,102.8
"215510",39.2,100.7
"215511",39.4,110.3
"215791",37,122.4
"215991",36.1,94.8
"216004",40.6,81.3
"216104",32.8,119.8
"216124",26.9,104.2
"216149",32.2,114.8
"216162",26.2,106.7
"216456",0.1,0.1
"216552",42.9,123.5
"216675",34.9,113.3
